prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
rf_bal_acc_train1718_test1819 series_01,0.598,0.835,0.716,0.638,0.598,98,66,45,228
rf_bal_acc_train1718_test1819 series_02,0.665,0.795,0.73,0.663,0.665,109,55,56,217
rf_bal_acc_train1718_test1819 series_03,0.61,0.828,0.719,0.643,0.61,100,64,47,226
rf_bal_acc_train1718_test1819 series_04,0.549,0.842,0.696,0.606,0.549,90,74,43,230
rf_bal_acc_train1718_test1819 series_05,0.573,0.842,0.708,0.625,0.573,94,70,43,230
rf_bal_acc_train1718_test1819 series_06,0.604,0.832,0.718,0.641,0.604,99,65,46,227
rf_bal_acc_train1718_test1819 series_07,0.585,0.828,0.707,0.625,0.585,96,68,47,226
rf_bal_acc_train1718_test1819 series_08,0.652,0.821,0.736,0.669,0.652,107,57,49,224
rf_bal_acc_train1718_test1819 series_09,0.518,0.868,0.693,0.596,0.518,85,79,36,237
rf_bal_acc_train1718_test1819 series_10,0.555,0.835,0.695,0.607,0.555,91,73,45,228
rf_bal_acc_train1718_test1819 series_11,0.659,0.78,0.719,0.651,0.659,108,56,60,213
rf_bal_acc_train1718_test1819 series_12,0.598,0.835,0.716,0.638,0.598,98,66,45,228
rf_bal_acc_train1718_test1819 series_13,0.665,0.788,0.726,0.659,0.665,109,55,58,215
rf_bal_acc_train1718_test1819 series_14,0.616,0.835,0.726,0.652,0.616,101,63,45,228
rf_bal_acc_train1718_test1819 series_15,0.659,0.791,0.725,0.657,0.659,108,56,57,216
rf_bal_acc_train1718_test1819 series_16,0.689,0.795,0.742,0.679,0.689,113,51,56,217
rf_bal_acc_train1718_test1819 series_17,0.677,0.806,0.741,0.677,0.677,111,53,53,220
rf_bal_acc_train1718_test1819 series_18,0.738,0.784,0.761,0.703,0.738,121,43,59,214
rf_bal_acc_train1718_test1819 series_19,0.738,0.799,0.768,0.712,0.738,121,43,55,218
rf_bal_acc_train1718_test1819 series_20,0.683,0.791,0.737,0.673,0.683,112,52,57,216
rf_bal_acc_train1718_test1819 series_21,0.591,0.813,0.702,0.622,0.591,97,67,51,222
rf_bal_acc_train1819_test1617 series_00,0.503,0.815,0.659,0.577,0.503,81,80,39,172
rf_bal_acc_train1819_test1617 series_01,0.547,0.796,0.671,0.603,0.547,88,73,43,168
rf_bal_acc_train1819_test1617 series_02,0.516,0.81,0.663,0.585,0.516,83,78,40,171
rf_bal_acc_train1819_test1617 series_03,0.522,0.839,0.68,0.602,0.522,84,77,34,177
rf_bal_acc_train1819_test1617 series_04,0.553,0.867,0.71,0.64,0.553,89,72,28,183
rf_bal_acc_train1819_test1617 series_05,0.516,0.886,0.701,0.619,0.516,83,78,24,187
rf_bal_acc_train1819_test1617 series_06,0.484,0.882,0.683,0.591,0.484,78,83,25,186
rf_bal_acc_train1819_test1617 series_07,0.484,0.891,0.688,0.595,0.484,78,83,23,188
rf_bal_acc_train1819_test1617 series_08,0.447,0.919,0.683,0.576,0.447,72,89,17,194
rf_bal_acc_train1819_test1617 series_09,0.516,0.886,0.701,0.619,0.516,83,78,24,187
rf_bal_acc_train1819_test1617 series_10,0.584,0.891,0.737,0.676,0.584,94,67,23,188
rf_bal_acc_train1819_test1617 series_11,0.522,0.924,0.723,0.644,0.522,84,77,16,195
rf_bal_acc_train1819_test1617 series_12,0.553,0.905,0.729,0.659,0.553,89,72,20,191
rf_bal_acc_train1819_test1617 series_13,0.484,0.976,0.73,0.639,0.484,78,83,5,206
rf_bal_acc_train1819_test1617 series_14,0.484,0.948,0.716,0.624,0.484,78,83,11,200
rf_bal_acc_train1819_test1617 series_15,0.006,1.0,0.503,0.012,0.006,1,160,0,211
rf_bal_acc_train1819_test1617 series_16,0.54,0.924,0.732,0.659,0.54,87,74,16,195
rf_bal_acc_train1819_test1617 series_17,0.441,0.962,0.702,0.592,0.441,71,90,8,203
rf_bal_acc_train1819_test1617 series_18,0.534,0.962,0.748,0.675,0.534,86,75,8,203
rf_bal_acc_train1819_test1617 series_19,0.528,0.929,0.728,0.651,0.528,85,76,15,196
rf_bal_acc_train1819_test1617 series_20,0.54,0.929,0.735,0.662,0.54,87,74,15,196
rf_bal_acc_train1819_test1617 series_21,0.522,0.938,0.73,0.651,0.522,84,77,13,198
rf_bal_acc_train1819_test1718 series_00,0.422,0.9,0.661,0.535,0.422,65,89,24,215
rf_bal_acc_train1819_test1718 series_01,0.506,0.895,0.701,0.607,0.506,78,76,25,214
rf_bal_acc_train1819_test1718 series_02,0.571,0.841,0.706,0.629,0.571,88,66,38,201
rf_bal_acc_train1819_test1718 series_03,0.506,0.87,0.688,0.593,0.506,78,76,31,208
rf_bal_acc_train1819_test1718 series_04,0.584,0.879,0.732,0.659,0.584,90,64,29,210
rf_bal_acc_train1819_test1718 series_05,0.513,0.925,0.719,0.629,0.513,79,75,18,221
rf_bal_acc_train1819_test1718 series_06,0.506,0.929,0.718,0.627,0.506,78,76,17,222
rf_bal_acc_train1819_test1718 series_07,0.584,0.895,0.74,0.669,0.584,90,64,25,214
rf_bal_acc_train1819_test1718 series_08,0.578,0.916,0.747,0.677,0.578,89,65,20,219
rf_bal_acc_train1819_test1718 series_09,0.526,0.954,0.74,0.659,0.526,81,73,11,228
rf_bal_acc_train1819_test1718 series_10,0.539,0.954,0.746,0.669,0.539,83,71,11,228
rf_bal_acc_train1819_test1718 series_11,0.461,0.979,0.72,0.617,0.461,71,83,5,234
rf_bal_acc_train1819_test1718 series_12,0.487,0.962,0.725,0.63,0.487,75,79,9,230
rf_bal_acc_train1819_test1718 series_13,0.474,0.962,0.718,0.619,0.474,73,81,9,230
rf_bal_acc_train1819_test1718 series_14,0.5,0.971,0.735,0.647,0.5,77,77,7,232
rf_bal_acc_train1819_test1718 series_15,0.494,0.95,0.722,0.628,0.494,76,78,12,227
rf_bal_acc_train1819_test1718 series_16,0.474,0.971,0.722,0.624,0.474,73,81,7,232
rf_bal_acc_train1819_test1718 series_17,0.474,0.971,0.722,0.624,0.474,73,81,7,232
rf_bal_acc_train1819_test1718 series_18,0.552,0.967,0.759,0.688,0.552,85,69,8,231
rf_bal_acc_train1819_test1718 series_19,0.571,0.946,0.759,0.69,0.571,88,66,13,226
rf_bal_acc_train1819_test1718 series_20,0.532,0.971,0.752,0.675,0.532,82,72,7,232
rf_bal_acc_train1819_test1718 series_21,0.455,0.975,0.715,0.609,0.455,70,84,6,233
rf_bal_acc_all1617 series_01 part1,0.545,0.857,0.701,0.632,0.545,18,15,6,36
rf_bal_acc_all1617 series_01 part2,0.625,0.767,0.696,0.645,0.625,20,12,10,33
rf_bal_acc_all1617 series_01 part3,0.562,0.762,0.662,0.6,0.562,18,14,10,32
rf_bal_acc_all1617 series_01 part4,0.625,0.905,0.765,0.714,0.625,20,12,4,38
rf_bal_acc_all1617 series_01 part5,0.656,0.762,0.709,0.667,0.656,21,11,10,32
rf_bal_acc_all1617 series_01 MEAN,0.603,0.811,0.707,0.652,0.603,19.4,12.8,8.0,34.2
rf_bal_acc_all1617 series_02 part1,0.625,0.698,0.661,0.615,0.625,20,12,13,30
rf_bal_acc_all1617 series_02 part2,0.636,0.81,0.723,0.677,0.636,21,12,8,34
rf_bal_acc_all1617 series_02 part3,0.531,0.833,0.682,0.607,0.531,17,15,7,35
rf_bal_acc_all1617 series_02 part4,0.656,0.81,0.733,0.689,0.656,21,11,8,34
rf_bal_acc_all1617 series_02 part5,0.562,0.833,0.698,0.632,0.562,18,14,7,35
rf_bal_acc_all1617 series_02 MEAN,0.602,0.797,0.699,0.644,0.602,19.4,12.8,8.6,33.6
rf_bal_acc_all1617 series_03 part1,0.576,0.786,0.681,0.623,0.576,19,14,9,33
rf_bal_acc_all1617 series_03 part2,0.531,0.767,0.649,0.576,0.531,17,15,10,33
rf_bal_acc_all1617 series_03 part3,0.688,0.881,0.784,0.746,0.688,22,10,5,37
rf_bal_acc_all1617 series_03 part4,0.5,0.857,0.679,0.593,0.5,16,16,6,36
rf_bal_acc_all1617 series_03 part5,0.656,0.762,0.709,0.667,0.656,21,11,10,32
rf_bal_acc_all1617 series_03 MEAN,0.59,0.811,0.7,0.641,0.59,19.0,13.2,8.0,34.2
rf_bal_acc_all1617 series_04 part1,0.656,0.721,0.689,0.646,0.656,21,11,12,31
rf_bal_acc_all1617 series_04 part2,0.697,0.952,0.825,0.793,0.697,23,10,2,40
rf_bal_acc_all1617 series_04 part3,0.531,0.881,0.706,0.63,0.531,17,15,5,37
rf_bal_acc_all1617 series_04 part4,0.531,0.738,0.635,0.567,0.531,17,15,11,31
rf_bal_acc_all1617 series_04 part5,0.719,0.762,0.74,0.708,0.719,23,9,10,32
rf_bal_acc_all1617 series_04 MEAN,0.627,0.811,0.719,0.669,0.627,20.2,12.0,8.0,34.2
rf_bal_acc_all1617 series_05 part1,0.719,0.721,0.72,0.687,0.719,23,9,12,31
rf_bal_acc_all1617 series_05 part2,0.606,0.786,0.696,0.645,0.606,20,13,9,33
rf_bal_acc_all1617 series_05 part3,0.469,0.786,0.627,0.536,0.469,15,17,9,33
rf_bal_acc_all1617 series_05 part4,0.656,0.833,0.745,0.7,0.656,21,11,7,35
rf_bal_acc_all1617 series_05 part5,0.688,0.929,0.808,0.772,0.688,22,10,3,39
rf_bal_acc_all1617 series_05 MEAN,0.627,0.811,0.719,0.668,0.627,20.2,12.0,8.0,34.2
rf_bal_acc_all1617 series_06 part1,0.562,0.814,0.688,0.621,0.562,18,14,8,35
rf_bal_acc_all1617 series_06 part2,0.606,0.857,0.732,0.678,0.606,20,13,6,36
rf_bal_acc_all1617 series_06 part3,0.75,0.833,0.792,0.762,0.75,24,8,7,35
rf_bal_acc_all1617 series_06 part4,0.688,0.738,0.713,0.677,0.688,22,10,11,31
rf_bal_acc_all1617 series_06 part5,0.625,0.69,0.658,0.615,0.625,20,12,13,29
rf_bal_acc_all1617 series_06 MEAN,0.646,0.787,0.716,0.671,0.646,20.8,11.4,9.0,33.2
rf_bal_acc_all1617 series_07 part1,0.697,0.833,0.765,0.73,0.697,23,10,7,35
rf_bal_acc_all1617 series_07 part2,0.5,0.814,0.657,0.571,0.5,16,16,8,35
rf_bal_acc_all1617 series_07 part3,0.719,0.786,0.752,0.719,0.719,23,9,9,33
rf_bal_acc_all1617 series_07 part4,0.469,0.786,0.627,0.536,0.469,15,17,9,33
rf_bal_acc_all1617 series_07 part5,0.625,0.905,0.765,0.714,0.625,20,12,4,38
rf_bal_acc_all1617 series_07 MEAN,0.602,0.825,0.713,0.654,0.602,19.4,12.8,7.4,34.8
