prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
lg_bal_acc_all1617 series_10 part5,0.75,0.643,0.696,0.676,0.75,24,8,15,27
lg_bal_acc_all1617 series_10 MEAN,0.751,0.725,0.738,0.713,0.751,24.2,8.0,11.6,30.6
lg_bal_acc_all1617 series_11 part1,0.939,0.738,0.839,0.827,0.939,31,2,11,31
lg_bal_acc_all1617 series_11 part2,0.719,0.767,0.743,0.708,0.719,23,9,10,33
lg_bal_acc_all1617 series_11 part3,0.656,0.81,0.733,0.689,0.656,21,11,8,34
lg_bal_acc_all1617 series_11 part4,0.594,0.738,0.666,0.613,0.594,19,13,11,31
lg_bal_acc_all1617 series_11 part5,0.625,0.762,0.693,0.645,0.625,20,12,10,32
lg_bal_acc_all1617 series_11 MEAN,0.707,0.763,0.735,0.696,0.707,22.8,9.4,10.0,32.2
lg_bal_acc_all1617 series_12 part1,0.697,0.643,0.67,0.648,0.697,23,10,15,27
lg_bal_acc_all1617 series_12 part2,0.844,0.814,0.829,0.806,0.844,27,5,8,35
lg_bal_acc_all1617 series_12 part3,0.688,0.69,0.689,0.657,0.688,22,10,13,29
lg_bal_acc_all1617 series_12 part4,0.719,0.81,0.764,0.73,0.719,23,9,8,34
lg_bal_acc_all1617 series_12 part5,0.875,0.786,0.83,0.812,0.875,28,4,9,33
lg_bal_acc_all1617 series_12 MEAN,0.764,0.749,0.756,0.73,0.764,24.6,7.6,10.6,31.6
lg_bal_acc_all1617 series_13 part1,0.812,0.651,0.732,0.712,0.812,26,6,15,28
lg_bal_acc_all1617 series_13 part2,0.727,0.595,0.661,0.649,0.727,24,9,17,25
lg_bal_acc_all1617 series_13 part3,0.844,0.762,0.803,0.783,0.844,27,5,10,32
lg_bal_acc_all1617 series_13 part4,0.875,0.833,0.854,0.836,0.875,28,4,7,35
lg_bal_acc_all1617 series_13 part5,0.75,0.81,0.78,0.75,0.75,24,8,8,34
lg_bal_acc_all1617 series_13 MEAN,0.802,0.73,0.766,0.746,0.802,25.8,6.4,11.4,30.8
lg_bal_acc_all1617 series_14 part1,0.875,0.628,0.751,0.737,0.875,28,4,16,27
