prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
we_extractor_svm_bal_acc_all1617 series_06 part4,0.833,0.853,0.843,0.833,0.833,25,5,5,29
we_extractor_svm_bal_acc_all1617 series_06 part5,0.8,0.706,0.753,0.75,0.8,24,6,10,24
we_extractor_svm_bal_acc_all1617 series_06 MEAN,0.769,0.789,0.779,0.767,0.769,23.2,7.0,7.2,27.0
we_extractor_svm_bal_acc_all1617 series_07 part1,0.667,0.686,0.676,0.656,0.667,20,10,11,24
we_extractor_svm_bal_acc_all1617 series_07 part2,0.677,0.794,0.736,0.712,0.677,21,10,7,27
we_extractor_svm_bal_acc_all1617 series_07 part3,0.767,0.794,0.78,0.767,0.767,23,7,7,27
we_extractor_svm_bal_acc_all1617 series_07 part4,0.767,0.941,0.854,0.836,0.767,23,7,2,32
we_extractor_svm_bal_acc_all1617 series_07 part5,0.733,0.765,0.749,0.733,0.733,22,8,8,26
we_extractor_svm_bal_acc_all1617 series_07 MEAN,0.722,0.796,0.759,0.741,0.722,21.8,8.4,7.0,27.2
we_extractor_svm_bal_acc_all1617 series_08 part1,0.71,0.824,0.767,0.746,0.71,22,9,6,28
we_extractor_svm_bal_acc_all1617 series_08 part2,0.767,0.8,0.783,0.767,0.767,23,7,7,28
we_extractor_svm_bal_acc_all1617 series_08 part3,0.767,0.706,0.736,0.73,0.767,23,7,10,24
we_extractor_svm_bal_acc_all1617 series_08 part4,0.7,0.853,0.776,0.75,0.7,21,9,5,29
we_extractor_svm_bal_acc_all1617 series_08 part5,0.833,0.765,0.799,0.794,0.833,25,5,8,26
we_extractor_svm_bal_acc_all1617 series_08 MEAN,0.755,0.789,0.772,0.757,0.755,22.8,7.4,7.2,27.0
we_extractor_svm_bal_acc_all1617 series_09 part1,0.6,0.8,0.7,0.655,0.6,18,12,7,28
we_extractor_svm_bal_acc_all1617 series_09 part2,0.71,0.824,0.767,0.746,0.71,22,9,6,28
we_extractor_svm_bal_acc_all1617 series_09 part3,0.733,0.824,0.778,0.759,0.733,22,8,6,28
we_extractor_svm_bal_acc_all1617 series_09 part4,0.767,0.735,0.751,0.742,0.767,23,7,9,25
we_extractor_svm_bal_acc_all1617 series_09 part5,0.833,0.765,0.799,0.794,0.833,25,5,8,26
we_extractor_svm_bal_acc_all1617 series_09 MEAN,0.729,0.789,0.759,0.739,0.729,22.0,8.2,7.2,27.0
we_extractor_svm_bal_acc_all1617 series_10 part1,0.533,0.686,0.61,0.561,0.533,16,14,11,24
we_extractor_svm_bal_acc_all1617 series_10 part2,0.839,0.765,0.802,0.8,0.839,26,5,8,26
we_extractor_svm_bal_acc_all1617 series_10 part3,0.733,0.647,0.69,0.688,0.733,22,8,12,22
we_extractor_svm_bal_acc_all1617 series_10 part4,0.8,0.765,0.782,0.774,0.8,24,6,8,26
we_extractor_svm_bal_acc_all1617 series_10 part5,0.633,0.735,0.684,0.655,0.633,19,11,9,25
we_extractor_svm_bal_acc_all1617 series_10 MEAN,0.708,0.719,0.714,0.696,0.708,21.4,8.8,9.6,24.6
we_extractor_svm_bal_acc_all1617 series_11 part1,0.767,0.886,0.826,0.807,0.767,23,7,4,31
we_extractor_svm_bal_acc_all1617 series_11 part2,0.774,0.765,0.769,0.762,0.774,24,7,8,26
we_extractor_svm_bal_acc_all1617 series_11 part3,0.6,0.853,0.726,0.679,0.6,18,12,5,29
we_extractor_svm_bal_acc_all1617 series_11 part4,0.833,0.824,0.828,0.82,0.833,25,5,6,28
we_extractor_svm_bal_acc_all1617 series_11 part5,0.867,0.676,0.772,0.776,0.867,26,4,11,23
